"book_id"	"title"	"author"	"description"	"genres"	"first_publish_year"	"editions"	"num_pages"	"cover_m"	"cover_l"	"average_rating"	"rating_count"	"id_goodreads"	"id_amazon"
"OL3335245W"	"The Catcher in the Rye"	"J. D. Salinger"	"Story of Holden Caufield with his idiosyncrasies, penetrating insight, confusion, sensitivity and negativism. Holden, knowing he is to be expelled from school, decides to leave early. He spends three days in New York City and tells the story of what he did and suffered there."	"['Fictional Works Publication Type', 'Ps3537.a426 c315 1991', 'juvenile works', 'Holden ACaulfield (Fictitious character)', 'New york (n.y.)', 'Emotionally disturbed teenage boys', 'Interpersonal relations', 'Adolescence', 'Large type books', 'American fiction (fictional works by one author)', 'fiction', 'Preparatory schools', 'coming of age', 'Runaway teenagers', '1919-2010', 'Chang pian xiao shuo', 'Alienation in teenagers', 'Fiction', 'Heranwachsender', 'Fictional works [publication type]', 'Bildungsromans', '813.5 s 3-8', 'New York Times reviewed', 'Runaway teenagers--fiction', 'Book: sga sal', 'juvenile fiction', 'Salinger', 'teenage boys', 'Holden Caulfield (Fictitious character)', 'Open Library Staff Picks', 'Adolescence in literature', '1991', 'Caulfield', 'j. d. (jerome david)', 'fictional works', 'Brothers and sisters', 'Teenage boys', 'holden (fictitious character)--fiction', 'Runaway teenagers in literature', 'holden (fictitious character)', 'Conduct of life', 'Classics']"	"1900"	130	243	"https://covers.openlibrary.org/b/id/9273490-M.jpg"	"https://covers.openlibrary.org/b/id/9273490-L.jpg"	3.6	312	"233780"	"B0019V38R6"
"OL5682781W"	"Moon called"	"Patricia Briggs"	"Mercedes Thompson, aka Mercy, is a talented Volkswagen mechanic living in the Tri-Cities area of Washington. She also happens to be a walker, a magical being with the power to shift into a coyote at will. Mercy's next-door neighbor is a werewolf. Her former boss is a gremlin. And she's fixing a bus for a vampire. This is the world of Mercy Thompson, one that looks a lot like ours but is populated by those things that go bump in the night. And Mercy's connection to those things is about to get her into some serious hot water..."	"['American Fantasy fiction', 'Large type books', 'fiction', 'Mercy Thompson Series', 'romance', 'Fiction', 'Werewolves', 'Mechanics', 'paranormal', 'fantasy', 'Vampires', 'Paranormal', 'Coyotes', 'general', 'Walkers', 'thrillers', 'Mercy Thompson (Fictitious character)', 'Comics & graphic novels', 'Paranormal Fiction', 'Shifters']"	"2005"	14	306	"https://covers.openlibrary.org/b/id/7391183-M.jpg"	"https://covers.openlibrary.org/b/id/7391183-L.jpg"	3.88	17	"3244124"	NA
"OL82368W"	"From dead to worse"	"Charlaine Harris"	"After the natural disaster of Hurricane Katrina and the manmade explosion at the vampire summit, everyone—human and otherwise—is stressed, including Louisiana cocktail waitress Sookie Stackhouse, who is trying to cope with the fact that her boyfriend Quinn has gone missing. It's clear that things are changing—whether the weres and vamps of her corner of Louisiana likeit or not. And Sookie—Friend to the Pack and blood-bonded to Eric Northman, leader of the local vampire community—is caught up in the changes.In the ensuing battles, Sookie faces danger, death, and once more, betrayal by someone she loves. And when the fur has finished flying and the cold bloodfinished flowing, her world will be forever altered."	"['Large type books', 'Paranormal fiction', 'Sookie (Fictitious character)', 'Sookie (Fictional character)', 'fiction', 'Supernatural', 'occult & supernatural', 'contemporary', 'Fiction', 'women sleuths', 'fantasy', 'Fantasy', 'Vampires', 'Stackhouse', 'Cocktail servers', 'sookie (fictitious character)', 'Mystery', 'nyt:mass-market-paperback=2009-04-19', 'Louisiana', 'New York Times bestseller', 'mystery & detective', 'Sookie Stackhouse (Fictitious character)']"	"2008"	27	348	"https://covers.openlibrary.org/b/id/7133410-M.jpg"	"https://covers.openlibrary.org/b/id/7133410-L.jpg"	3.93	14	"2233407"	NA
"OL82356W"	"Dead and Gone"	"Charlaine Harris"	"Now an HBO original series, True Bloodthe New York Times bestselling Sookie Stackhouse series continues.Except for Sookie Stackhouse, folks in Bon Temps, Louisiana, know little about vampsand nothing about weres.Until now. The weres and shifters have finally decided to reveal their existence to the ordinary world. At first all goes well. Then the mutilated body of a were-panther is found near the bar where Sookie worksand she feels compelled to discover who, human or otherwise, did it.But theres a far greater danger threatening Bon Temps. A race of unhuman beingsolder, more powerful, and more secretive than vampires or werewolvesis preparing for war. And Sookie finds herself an all-too human pawn in their battle."	"['romance', 'Vampires', 'occult & supernatural', 'Stackhouse', 'women sleuths', 'New York Times bestseller', 'Fiction', 'Werewolves', 'general', 'sookie (fictitious character)', 'Large type books', 'paranormal', 'mystery & detective', 'Sookie Stackhouse (Fictitious character)', 'fiction', 'Louisiana', 'nyt:mass_market_paperback=2010-05-02']"	"2009"	20	320	"https://covers.openlibrary.org/b/id/8635974-M.jpg"	"https://covers.openlibrary.org/b/id/8635974-L.jpg"	3.85	13	"6276965"	NA
"OL29286W"	"Alanna"	"Tamora Pierce"	"\"\"From now on, I'm Alan of Trebond, the younger twin. I'll be a knight.  And so yound Alanna of Trebond begins the journey to knighthood. Though a girl, Alanna has always craved the adventure and daring allowed only for boys; her twin brother, Thom, yearns to learn the art of magin. So one day they decide to switch places. Disguised as a girl, Thom heads for the convent to learn magic; Alanna, pretending to be a boy, is on her way to the castle of King Roald to begin training as a page.  But the road to knighthood is not an easy one. As Alanna masters the skills necessary for battle, she must also learn to control her heart and discern her enemies from her allies.  Filled with swords and scorcery, adventure and intrigue, good and evil, Alanna's first adventure begins--one that will lead to the fulfillment of her dreams and the magical destiny that will mke her a legend in her land."	"['Reading Level-Grade 11', 'Middle Ages', 'Romans', 'Reading Level-Grade 12', 'Sex role', 'Sex role in fiction', 'Reading Level-Grade 8', 'nouvelles', 'fiction', 'Chevaliers', 'Reading Level-Grade 7', 'Reading Level-Grade 10', 'Fiction', 'Alanna (Fictitious character : Pierce)', 'fantasy', 'Song of the Lioness', 'Jumeaux', 'Juvenile fiction', 'Knights and knighthood', 'Girls', 'general', \"\"Children's fiction\"\", 'Reading Level-Grade 6', 'Adventure and adventurers', 'Knights and knighthood in fiction', 'Tortall', 'Science fiction', 'Rôle selon le sexe', 'Fantasy fiction', 'Middle Ages in fiction', 'Reading Level-Grade 9']"	"1954"	32	241	"https://covers.openlibrary.org/b/id/9256278-M.jpg"	"https://covers.openlibrary.org/b/id/9256278-L.jpg"	4.26	34	"153825"	"3401018159"
"OL5738148W"	"The Final Empire"	"Brandon Sanderson"	"For a thousand years ashes have fallen from the sky.  For a thousand years nothing has flourished.  For a thousand years the skaa have been enslaved and live in misery, mired in inevitable fear.  For a thousand years the Lord Ruler has reigned with absolute power, ruling thanks to terror, his powers and his immortality, aided by \"\"benders\"\" and \"\"inquisitors\"\", along with the powerful magic of Allomancy."	"['Women revolutionaries', 'Fantasy', 'Magic', 'Slaves', 'Mystical powers', 'Nobility', 'general', 'Fiction', 'Epic', 'Thieves', 'Upraising', 'Courts and courtiers', 'fantasy', 'epic', 'Fantasy fiction', 'Good and evil', 'Adventure', 'Covert Operations']"	"2001"	33	672	"https://covers.openlibrary.org/b/id/524535-M.jpg"	"https://covers.openlibrary.org/b/id/524535-L.jpg"	4.43	103	"68428"	"1473216818"
"OL28988W"	"Northern Lights"	"Philip Pullman"	"In a landmark epic of fantasy and storytelling, Philip Pullman invites readers into a world as convincing and thoroughly realized as Narnia, Earthsea, or Redwall. Here lives an orphaned ward named Lyra Belacqua, whose carefree life among the scholars at Oxford's Jordan College is shattered by the arrival of two powerful visitors. First, her fearsome uncle, Lord Asriel, appears with evidence of mystery and danger in the far North, including photographs of a mysterious celestial phenomenon called Dust and the dim outline of a city suspended in the Aurora Borealis that he suspects is part of an alternate universe. He leaves Lyra in the care of Mrs. Coulter, an enigmatic scholar and explorer who offers to give Lyra the attention her uncle has long refused her. In this multilayered narrative, however, nothing is as it seems. Lyra sets out for the top of the world in search of her kidnapped playmate, Roger, bearing a rare truth-telling instrument, the compass of the title. All around her children are disappearing—victims of so-called \"\"Gobblers\"\"—and being used as subjects in terrible experiments that separate humans from their daemons, creatures that reflect each person's inner being. And somehow, both Lord Asriel and Mrs. Coulter are involved."	"['Entführung', 'Uncles', 'Carnegie Medal', 'Juvenile fiction -- social themes -- self-esteem & self-reliance', 'Lyra (Personaje literario)', 'horror', 'Kidnapping -- Juvenile fiction', 'Missing persons -- Experiments -- Juvenile fiction', 'Large type books', 'Novela fantástica', 'Good and evil', 'Imaginary places', 'Parry', 'Reading Level-Grade 10', 'Belacqua', 'Children: young adult (gr. 10-12)', 'Kidnapping -- juvenile fiction', 'Kidnapping -- fiction', 'fantasy', 'Adventure stories', 'JUVENILE FICTION -- Social Themes -- Self-Esteem & Self-Reliance', 'Menschenversuch', 'The Marvelous', 'Witches', 'Juvenile fiction', 'Novela juvenil', 'Children', 'Open Library Staff Picks', 'Magia', 'Personnes disparues', 'Arctic regions', 'Missing persons', 'Lyra Belacqua (Fictitious character)', 'Reading level-grade 11', 'Will (Personaje literario)', 'Arctic Regions', \"\"Children's Books - Young Adult Fiction\"\", 'Artic regions', 'Kind', 'Juvenile fiction -- fantasy & magic', 'JUVENILE FICTION -- Fantasy & Magic', 'Missing persons -- Experiments', 'Kidnapping', 'Lyra (Fictitious character) -- Juvenile fiction', 'Missing persons -- fiction', 'nouvelles', 'etc. pour la jeunesse', 'adventure', 'Amitie', 'Geographical myths', 'Fantasy - general', 'Will parry (fictitious character)', 'Arctic regions -- Juvenile fiction', 'Science', 'Missing persons -- experiments -- juvenile fiction', 'Imaginärer Schauplatz', 'Children: grades 4-6', 'Action & adventure', 'Polar bears', \"\"Children's fiction\"\", 'Teens', 'Ficción juvenil', 'Will Parry (Fictitious character)', 'juvenile literature', \"\"Children's books - young adult fiction\"\", 'Novela fantástica inglesa', 'Traducciones al español', 'Magie', 'Children: Young Adult (Gr. 10-12)', \"\"Children's Books - Young Adult\"\", 'Political theology', 'Quests (expeditions)', \"\"Children's stories\"\", 'Reading Level-Grade 11', 'Experiments', 'Lyra (Fictitious character)', 'Action & Adventure - General', 'JUVENILE FICTION -- Action & Adventure', 'Mädchen', 'will (personaje literario)', 'Reading Level-Grade 12', 'Mythical animals', 'fiction', 'Personas desaparecidas', '& Magic', 'Children: Grades 4-6', 'Children and adults', 'Magic', 'Large print books', 'Amitié', 'Spanish language', 'Niños', 'Teenage fiction', 'Science Fiction', 'Fiction', 'Demonology', 'Arctic regions -- Fiction', 'Spanish: adult fiction', 'Spanish language materials', 'Lyra belacqua (fictitious character)', 'Fantasy', 'Kidnapping -- Fiction', 'Teachers', 'Open library staff picks', 'Merveilleux', 'Experimentos', \"\"Children's books - young adult\"\", 'Great britain', \"\"Children's 12-up - fiction - fantasy\"\", 'Fantasy - General', 'Missing persons -- Fiction', 'Zigeuner', 'Quests (Expeditions)', 'Survival', 'Action & adventure - general', 'Lugares imaginarios', 'Fantasy fiction', 'Dämon', 'skjønnlitteratur', 'General', \"\"Children's 12-Up - Fiction - Fantasy\"\", 'Romans', 'Livres en gros caractères', 'Mythical Animals', 'Bien y mal', 'Arctic regions -- fiction', 'Reading level-grade 10', 'Enlevement', 'Children: young adult (gr. 7-9)', 'Juvenile fiction -- action & adventure', 'lyra (fictitious character) -- juvenile fiction', 'readers', 'Secuestro', 'Action & Adventure', 'lyra (fictitious character)', 'lyra (personaje literario)', 'Spanish: Adult Fiction', 'Orphans', 'Fiction - general', 'English Fantasy fiction', 'Skjønnlitteratur', '& magic', 'Fiction - General', 'Carnegie medal', 'Adventure', 'Missing persons -- experiments', 'Arctic regions -- juvenile fiction', 'Science fiction', 'Young adult fiction', 'English', 'Reading level-grade 12', 'Children: Young Adult (Gr. 7-9)']"	"1995"	142	416	"https://covers.openlibrary.org/b/id/8747028-M.jpg"	"https://covers.openlibrary.org/b/id/8747028-L.jpg"	3.99	188	"64491"	"B00ADMIQU6"
"OL28986W"	"His Dark Materials"	"Philip Pullman"	"Philip Pullman's classic trilogy is now available as a stunning, large-format, bind-up edition. Since the first volume was published in 1955, and has now been filmed as \"\"The Golden Compass\"\", the trilogy has been acclaimed as a modern masterpiece, and has won the UK's top awards for children's literature. Today, the fabulous story of Lyra and her daemon is read and loved by adults and children alike. The extraordinary story moves between parallel universes. Beginning in Oxford, it takes Lyra and her animal-daemon Pantalaimon on a dangerous rescue mission to the ice kingdoms of the far north, where she begins to learn about the mysterious particles they call Dust - a substance for which a terrible war between different worlds will be fought..."	"['Fantasy & Magic', 'Self-Esteem & Self-Reliance', 'Experiments', 'General', 'American', 'Kidnapping', 'fiction', 'Good and evil', 'Magic', 'Belacqua', 'Fiction', 'Action & Adventure', 'lyra (fictitious character)', 'Drama / General', 'Social Themes', 'Fantasy', 'New York Times reviewed', 'Drama', 'Juvenile fiction', 'English Fantasy fiction', 'Drama texts: from c 1900 -', 'Plays / Drama', \"\"Children's plays\"\", 'Plays', 'Non-classifiable', \"\"Children's fiction\"\", 'Missing persons', 'Adaptations', 'Lyra Belacqua (Fictitious character)', 'English drama', 'Will Parry (Fictitious character)', 'Experimental Psychobiology', 'Fantasy fiction', 'English', \"\"Children's stories\"\"]"	"2000"	22	946	"https://covers.openlibrary.org/b/id/12474447-M.jpg"	"https://covers.openlibrary.org/b/id/12474447-L.jpg"	3.82	17	"45486"	NA
"OL28993W"	"The Subtle Knife"	"Philip Pullman"	"As the boundaries between worlds begin to dissolve, Lyra and her daemon help Will Parry in his search for his father and for a powerful, magical knife.  She had asked: What is he? A friend or an enemy?  The alethiometer answered: He is a murderer.  When she saw the answer, she relaxed at once.  Lyra finds herself in a shimmering, haunted otherworld – Cittàgazze, where soul-eating Spectres stalk the streets and wingbeats of distant angels sound against the sky.  But she is not without allies: twelve-year-old Will Parry, fleeing for his life after taking another's, has also stumbled into this strange new realm.  On a perilous journey from world to world, Lyra and Will uncover a deadly secret: an object of extraordinary and devastating power.  And with every step, they move closer to an even greater threat – and the shattering truth of their own destiny."	"['Lyra (Personaje literario)', 'horror', 'Large type books', 'Audio: Juvenile', 'Novela fantástica', 'Good and evil', 'Imaginary places', 'Parry', 'Reading Level-Grade 10', 'Belacqua', 'JUV', 'fantasy', 'Space and time', 'Juvenile fiction', 'Univers parallèles', 'Personnes disparues', 'Arctic regions', 'Magia', 'Children', 'Missing persons', 'Lyra Belacqua (Fictitious character)', 'Espace et temps', 'Will (Personaje literario)', 'Chang pian xiao shuo .', 'Roman pour la jeunesse', 'Kidnapping', 'nouvelles', 'etc. pour la jeunesse', 'Chinese text', \"\"Children's audiobooks\"\", 'Reading Level-Grade 7', 'Chang pian xiao shuo', 'San bu qu (zuo pin)', 'Juvenile Fiction / Science Fiction', 'Er tong wen xue .', 'Enlèvement', \"\"Children's fiction\"\", 'Ficción juvenil', 'Will Parry (Fictitious character)', 'Traducciones al español', 'Novela fantástica inglesa', 'Magie', 'Audiobooks', 'Juvenile literature', 'Enlèvement de mineurs', 'Translations into Russian', 'Reading Level-Grade 11', 'Experiments', 'Reading Level-Grade 12', 'Reading Level-Grade 8', 'fiction', 'Personas desaparecidas', '& Magic', 'Magic', 'Niños', 'Science Fiction', 'Fiction', \"\"Children's Audio - 9-12\"\", 'Fantasy', 'Merveilleux', 'Experimentos', 'Quests (Expeditions)', 'Lugares imaginarios', 'Fantasy fiction', 'Classics', 'Er tong wen xue', 'Novela', 'Romans', 'Bien y mal', 'Secuestro', 'lyra (fictitious character)', 'English Fantasy fiction', 'Enlèvement (Droit pénal)', 'Roman fantastique', 'Science fiction', 'Young adult fiction', 'JUV037000', 'Children: Grades 1-2', 'Reading Level-Grade 9']"	"1997"	104	351	"https://covers.openlibrary.org/b/id/12614549-M.jpg"	"https://covers.openlibrary.org/b/id/12614549-L.jpg"	4.03	93	"839947"	"B00N4IE4PM"
"OL28996W"	"The Amber Spyglass"	"Philip Pullman"	"In the astonishing finale to the His Dark Materials trilogy, Lyra and Will are in unspeakable danger. With help from Iorek Byrnison the armored bear and two tiny Gallivespian spies, they must journey to a dank and gray-lit world where no living soul has ever gone. All the while, Dr. Mary Malone builds a magnificent Amber Spyglass. An assassin hunts her down, and Lord Asriel, with a troop of shining angels, fights his mighty rebellion, in a battle of strange allies—and shocking sacrifice.  As war rages and Dust drains from the sky, the fate of the living—and the dead—finally comes to depend on two children and the simple truth of one simple story."	"['American Fantasy fiction', 'Reading Level-Grade 11', 'Experiments', 'Lyra (Personaje literario)', 'Reading Level-Grade 12', 'Kidnapping', 'Large type books', 'horror', 'Er tong xiao shuo', 'Novela fantástica', 'Bien y mal', 'fiction', 'Good and evil', 'Magic', 'Imaginary places', 'Niños', 'Parry', 'Fiction', 'Belacqua', 'Demonology', 'lyra (fictitious character)', 'Familiars (Spirits)', 'fantasy', 'Zhang pian xiao shuo', 'Fantasy', 'San bu qu(zuo pin)', 'Witches', 'Juvenile fiction', 'general', 'Magia', 'Children', \"\"Children's fiction\"\", 'Missing persons', 'Lyra Belacqua (Fictitious character)', 'Ficción juvenil', 'Will Parry (Fictitious character)', 'Traducciones al español', 'Novela fantástica inglesa', 'Quests (Expeditions)', 'Science fiction', 'Will (Personaje literario)', 'Young adult fiction', 'Fantasy anglaise', 'Lugares imaginarios', 'Fantasy fiction']"	"1900"	79	544	"https://covers.openlibrary.org/b/id/12613246-M.jpg"	"https://covers.openlibrary.org/b/id/12613246-L.jpg"	3.87	90	"1165397"	NA
"OL38663W"	"Heart of Darkness"	"Joseph Conrad"	"Heart of Darkness (1899) is a novella by Polish-English novelist Joseph Conrad, about a voyage up the Congo River into the Congo Free State, in the heart of Africa, by the story's narrator Charles Marlow. Marlow tells his story to friends aboard a boat anchored on the River Thames. Joseph Conrad is one of the greatest English writers, and Heart of Darkness is considered his best.  His readers are brought to face our psychological selves to answer, ‘Who is the true savage?’. Originally published in 1902, Heart of Darkness remains one of this century’s most enduring works of fiction. Written several years after Joseph Conrad’s grueling sojourn in the Belgian Congo, the novel is a complex meditation on colonialism, evil, and the thin line between civilization and barbarity."	"['Doppelga&#x00A8;ngers', 'Heart of darkness (Conrad)', 'Comic books', 'Large type books', 'Chinese', 'Literary criticism', 'Joseph', 'Journeys', 'Ship captains', 'Travel', 'Européens', 'Open Library Staff Picks', 'Spanish', 'Study guides', 'Diaries', 'English Psychological fiction', 'German', '1857-1924. Heart of darkness', '1857-1924', 'Short stories', 'Critique', 'Joseph)', 'Imperialism in literature', 'joseph', 'French', 'general', 'Doppelgängers', 'historical', 'Africa', 'juvenile literature', 'Psychological fiction', 'psychological', 'COMICS & GRAPHIC NOVELS / Adaptations', 'Roman anglais', 'Long Now Manual for Civilization', 'Suffering', 'British and irish fiction (fictional works by one author)', 'Degeneration', 'fiction', 'Europeens', 'European', 'Fiction', 'English language', 'Classic Literature', 'Description and travel', 'Imperialism', 'English fiction', 'Heart of darkness (Conrad', 'Dictionaries', 'Conrad', 'In literature', 'Literatura inglesa', 'Trading posts', 'Romance', 'Psychological aspects', 'Europeans', 'Medicine in Literature', 'strips', 'English literature', 'Romans', 'Examinations', 'Korean', 'Discovery and exploration', 'Sailors', 'Fugitives from justice', 'Discoveries in geography', 'textbooks for foreign speakers', 'Sea stories', 'Drama', 'Literature', 'Mystery', 'Adaptations', 'Souffrance', 'COMICS & GRAPHIC NOVELS / Literary', 'LITERATURA INGLESA (HISTÓRIA E CRÍTICA)', 'Voyages and travels', 'History and criticism', 'Aufsatzsammlung']"	"1899"	453	132	"https://covers.openlibrary.org/b/id/12307847-M.jpg"	"https://covers.openlibrary.org/b/id/12307847-L.jpg"	3.48	107	"2235926"	"B0776YJH7B"
"OL24156W"	"The Strange Case of Dr. Jekyll and Mr. Hyde"	"Robert Louis Stevenson"	"Stevenson’s famous gothic novella, first published in 1886, and filmed countless times is better known simply as Jekyll and Hyde. The first novel to toy with the idea of a split personality, it features the respectable Dr. Jekyll transforming himself into the evil Mr Hyde in a failed attempt to learn more about the duality of man."	"['Personalidad múltiple', 'Cuentos de terror', 'horror', 'Large type books', 'London (England)', 'Comic books', 'Good and evil', 'Poésie française', 'History', 'Novela de terror', 'Textos para extranjeros', 'Horror stories', 'Inglés (Lengua)', 'Juvenile fiction', 'Scientists', 'Novela juvenil', 'Horror tales', 'Anthologies', 'Social conditions', 'Personnalité multiple', 'Self-experimentation in medicine in fiction', 'Open Library Staff Picks', 'Medicine', 'Self-experiment in medicine', 'London (england)', 'England', 'Modern Literature', 'Jekyll', 'Médecins', 'Supernatural in fiction', 'Graphic novels', 'Short stories', 'Paranormal fiction', 'Science Fiction & Fantasy', 'nouvelles', 'Supernatural', 'Médicos', 'Murderers', 'Horror', 'Lecturas adaptadas', 'open_syllabus_project', \"\"Children's fiction\"\", 'Horror fiction', 'etc.', 'Conduct of life in fiction', 'Multiple personality', 'Military', 'Psychological fiction', 'psychological', 'Strange case of Dr. Jekyll and Mr. Hyde (Stevenson', 'Monsters', 'Mystery and detective stories', 'Robert Louis)', 'Gothic fiction (Literary genre)', 'British and irish fiction (fictional works by one author)', 'fiction', 'Children: Grades 4-6', 'Russian language materials', 'Fiction', 'Spanish language materials', 'Physicians', 'English fiction', 'Frankenstein (fictitious character)', 'Geneva (switzerland)', 'Scottish Horror tales', 'Self-experimentation in medicine', 'doctor (fictitious character)', 'short stories (single author)', 'strips', 'English literature', 'English Horror tales', 'literary', 'Ficción', 'Novela', 'Romans', 'Asesinos', 'England in fiction', 'Bien y mal', \"\"Récits d'horreur\"\", 'medieval', 'British and irish drama (dramatic works by one author)', 'Allegories', 'Adaptations', 'Comics & graphic novels', 'Multiple personality in fiction', 'Science fiction', 'Conduct of life', 'History and criticism', 'English', 'Physicians in fiction', 'Classic Literature']"	"1875"	359	128	"https://covers.openlibrary.org/b/id/295773-M.jpg"	"https://covers.openlibrary.org/b/id/295773-L.jpg"	3.91	100	"7087587"	"B0BNTRTBDR"
"OL109416W"	"The Blue Sword"	"Robin McKinley"	"This is the story of Corlath, golden-eyed king of the Free Hillfolk, son of the sons of the Lady Aerin.  And this is the story of Harry Crewe, the Homelander orphan girl who became Harimad-sol, King's Rider, and heir to the Blue Sword, Gonturan, that no woman had wielded since the Lady Aerin herself bore it into battle.  And this is the song of the kelar of the Hillfolk, the magic of the blood, the weaver of destinies...  --back cover"	"['Juvenile audience', 'JUVENILE FICTION / Social Themes / New Experience', 'JUVENILE FICTION / Social Themes / Self-Esteem & Self-Reliance', 'fiction', 'award:Newberry_award', 'JUVENILE FICTION / Family / Siblings', 'Fiction', 'Damar (imaginary place)', 'JUVENILE FICTION / Action & Adventure / General', 'fantasy', 'Newbery Honor Award', 'war horses', 'Juvenile works', 'Newbery Honor', 'Fantasy', 'Juvenile fiction', 'JUVENILE FICTION / Girls & Women', 'general', 'award:Newbery_award', 'colonies', \"\"Children's fiction\"\", 'Fantastic fiction', 'Fantasy fiction', 'JUVENILE FICTION / Fantasy & Magic', 'Elementary and junior high school', 'award:Caldecott_award']"	"1800"	30	272	"https://covers.openlibrary.org/b/id/8743067-M.jpg"	"https://covers.openlibrary.org/b/id/8743067-L.jpg"	4.16	19	"16370033"	"B01FIXOXSI"
"OL5888091W"	"Dead Witch Walking (Rachel Morgan, Book 1)"	"Kim Harrison"	"\"\"All the creatures of the night gather in \"\"the Hollows\"\" of Cincinnati, to hide, to prowl, to party... and to feed.  Vampires rule the darkness in a predator-eat-predator world rife with dangers beyond imagining - and it's Rachel Morgan's job to keep that world civilized.  A bounty hunter and witch with serious sex appeal and an attitude, she'll bring 'em back alive, dead... or undead.\"\" (goodreads.com)"	"['Cincinnati (ohio)', 'Witches', 'nyt:e-book-fiction=2012-04-01', 'Vampires', 'Rachel Morgan', 'New York Times bestseller', 'Fiction', 'general', 'paranormal', 'urban', 'The Hollows', 'fiction', 'fantasy']"	"2004"	12	424	"https://covers.openlibrary.org/b/id/30234-M.jpg"	"https://covers.openlibrary.org/b/id/30234-L.jpg"	4.15	13	"30264"	NA
"OL275032W"	"The Novice"	"Trudi Canavan"	"\"\"Even if a magician's powers surface of their own accord, he will soon be dead if he does not gain the knowledge of how to control them.\"\"Alone among all the novices in the Magicians' Guild, only Sonea comes from lowly beginnings. Yet she has won powerful allies—including Lord Dannyl, newly promoted to Guild Ambassador. But Dannyl must now depart for the Elyne court, leaving Sonea at the mercy of the lies and malicious rumors her enemies are busy spreading . . . until the High Lord Akkarin steps in. The price of Akkarin's support is dear, however, because Sonea, in turn, must protect his mysteries—and a secret that could lead a young novice mage deep into the darkness.Meanwhile, Dannyl's first order to resume High Lord Akkarin's long-abandoned research into ancient magical knowledge is setting him on an extraordinary journey fraught with unanticipated peril—as he moves ever-closer to a future both wondrous . . . and terrible."	"['Fantasy', 'Magic', 'Guilds', 'Magicians', 'Fiction', 'general', 'fantasy']"	"2002"	14	592	"https://covers.openlibrary.org/b/id/886264-M.jpg"	"https://covers.openlibrary.org/b/id/886264-L.jpg"	4.2	15	"958384"	"2352941830"
"OL275028W"	"The High Lord"	"Trudi Canavan"	"In the city of Imardin, where those who wield magic wield power, a young street-girl, adopted by the Magician's Guild, finds herself at the centre of a terrible plot that may destroy the entire world . . .  Sonea has learned much at the magicians' guild and the other novices now treat her with a grudging respect. But she cannot forget what she witnessed in the High Lord's underground room - or his warning that the realm's ancient enemy is growing in power once more. As Sonea learns more, she begins to doubt her guildmaster's word. Could the truth really be as terrifying as Akkarin claims, or is he trying to trick her into assisting in some unspeakably dark scheme?"	"['Fantasy', 'Juvenile fiction', 'Magicians', 'Fiction', 'general', 'Young adult fiction', 'Fantasy fiction', 'fantasy']"	"2003"	10	656	"https://covers.openlibrary.org/b/id/886265-M.jpg"	"https://covers.openlibrary.org/b/id/886265-L.jpg"	4	12	"958385"	"1841499625"
"OL453668W"	"Witches Abroad"	"Terry Pratchett"	"Be careful what you wish for...Once upon a time there was a fairy godmother named Desiderata who had a good heart, a wise head, and poor planning skills—which unforunately left the Princess Emberella in the care of her other (not quite so good and wise) godmother when DEATH came for Desiderata. So now it's up to Magrat Garlick, Granny Weatherwax, and Nanny Ogg to hop on broomsticks and make for far-distant Genua to ensure the servant girl doesn't marry the Prince.But the road to Genua is bumpy, and along the way the trio of witches encounters the occasional vampire, werewolf, and falling house (well this is a fairy tale, after all). The trouble really begins once these reluctant foster-godmothers arrive in Genua and must outwit their power-hungry counterpart who'll stop at nothing to achieve a proper \"\"happy ending\"\"—even if it means destroying a kingdom."	"['Fantasy', 'Granny weatherwax (fictitious character)', 'Witches', 'occult & supernatural', 'English Fantasy fiction', 'Fiction', 'general', 'Occult fiction', 'Discworld (Imaginary place)', 'Discworld (imaginary place)', 'humorous', 'fantasy', 'fiction']"	"1991"	39	319	"https://covers.openlibrary.org/b/id/43529-M.jpg"	"https://covers.openlibrary.org/b/id/43529-L.jpg"	4.31	42	"513479"	NA
"OL453670W"	"Equal Rites"	"Terry Pratchett"	"Terry Pratchett's profoundly irreverent novels, consistent number one bestsellers in England, have garnered him a revered position in the halls of parody along with Mark Twain, Kurt Vonnegut, Douglas Adams, and Carl Hiaasen.In Equal Rites, a dying wizard tries to pass on his powers to an eighth son of an eighth son, who is just at that moment being born. The fact that the son is actually a daughter is discovered just a little too late..."	"['Translations from English', 'Literature and fiction', 'satire', 'Spanish Fantasy fiction', 'fiction', 'Fiction', 'Translations into Spanish', 'Discworld (Imaginary place)', 'fantasy', 'Fantasy', 'English Fantasy fiction', 'general', 'Discworld (imaginary place)', 'humorous', 'Granny weatherwax (fictitious character)', 'Samuel Vimes (Fictitious character)', 'Wizards', 'Science fiction', 'science fiction', 'Fantasy fiction', 'English literature', 'Margaret A. Edwards Award']"	"1987"	50	260	"https://covers.openlibrary.org/b/id/1008458-M.jpg"	"https://covers.openlibrary.org/b/id/1008458-L.jpg"	4.1	40	"597009"	"0062225693"
